headline,datetime,source,link,sentiment,sentiment_label
"Tesla, Inc. $TSLA Position Boosted by Simon Quick Advisors LLC - MarketBeat",2025-10-30 12:29:35,Google News - Symbol,https://news.google.com/rss/articles/CBMivAFBVV95cUxNOXAtY25BRWpLeGMtS3BhVGdkZGZtbDNDSWYzRjltX3l2VW8tS1FuZkFMcDVndFhMVktrMmVISWh0cWwybll4S2l3SjA3YTMxQUZkMFBnXzU5WEdYZzJoN3dfR3U5V3Z1ai1veWJVc2ZRM2lud1RhU0JTT2lBMGhUUWEzWTFJdmV4dG5uRXJLQzNIaXJqWU9Oc29hUDlyY0M1QmtPY1h3Z3JfbWVRMlBYbnNhVlZDT05VTEtuag?oc=5,0.3612,positive
Elon Musk says idling Tesla cars could create massive 100-million-vehicle strong computer for AI — 'bored' vehicles could offer 100 gigawatts of distributed compute power - Tom's Hardware,2025-10-30 12:18:49,Google News - Company,https://news.google.com/rss/articles/CBMiswJBVV95cUxOTFlBS19tX3Itbm44amw3UjQtUl9RUkt3V3pQVDR2SEZBMnNwa2lWMTc5UUxjRzFzem16cVNoNGdXWExXT2JQY1dYT2tYNG5jbnRndTdWamczVTRMdlcxN1R0dnliX0NkSUdGQzB0LUh4QlJzX2NDM0djMkItbHIxYmtpQ3NzLVl2MWJrM0RZNnd1UGpNMTZhLTVnT3lLMVVhMDZ4NEpTRi1FQXFiTmFpZ0lyYUNLTWVlQXdCNnA1aWZaam14dkRsZkNhV2t4QkhYUzYtZnhtSFczM1poYkx5SGtBNVozTlhKcXpvYUpwRnpHd2Z3cF83WDItTEtZUjM4Ujhnc2Z4bkxWMWx5NU9pSkVoMjVzaEZsdHpsV25VZEUyZThoZXRqRGE5MFhvcFdva1hj?oc=5,0.6597,positive
Nio (NYSE: NIO) Stock Price Prediction and Forecast 2025-2030 (Oct 30) - 24/7 Wall St.,2025-10-30 12:15:27,Google News - Stock,https://news.google.com/rss/articles/CBMingFBVV95cUxOSzBCRVhjN1FnUXpKOTg2bnRpVFZrYktneEN5UGprM0Jyc1dpZERfekIxQV84NE5mbzZXWGU2cW0tbFJtQjFmc1RJd092SjFWY3p5MUhQWlpwQzIwSEpMWVlDUmdMSTZIR1dFZkdJMmd5NFZIb3dJbTg1UVhMRDM3enpFS29TTXprc1R1dzhEU0Y0ZnBFTERJTDJOeG5LUQ?oc=5,0.0,neutral
"Tesla, Inc. $TSLA Shares Bought by Strs Ohio - MarketBeat",2025-10-30 12:08:30,Google News - Symbol,https://news.google.com/rss/articles/CBMipAFBVV95cUxPR3owU2lqUjNFc1p2eV9XWGZlOVFRVVpVbUc5b0lPRlFhbkQyZmhkdTJ3ZGJjZjhrYkh5aW9kUHhWRnJNS1VsWDZOM2JfNDZBaE1QRmM5WFdTQ1ZtYkxoTHhNdXk3bWd6TWVmN0VfcHdoQW96WU5EQnV6YVlGcjdDTzZqdjRTaFNra2J2Z1FPSnRJeVkzcDFPUzdtZE11VmoySWFwTw?oc=5,0.296,positive
"Adell Harriman & Carpenter Inc. Boosts Stock Holdings in Tesla, Inc. $TSLA - MarketBeat",2025-10-30 12:08:27,Google News - Symbol,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQLVlOOXkwQUVBZUpXcEJhNHpuaFd0MTZaQlNHRVFPZUpxN2lDYTc3YmxGc0RpVGVBUlBZTVF6RjFYekJpX1dXaDRIU1VCcTFKQ0p0cGFFZ0RLTUQxSkJPdWNoSUp3aF84UVhUdzhHY0Y3WGQ1Wngyai13UVpaZTAyalJFQ0ppV2xWaWVrRFhBSmxiYkNDcnRFbDYwcXQ5N3RwcEtOaUlud0l4TkdzdmtzTnhLc2p3VUd4NENqcjYzR1duQTBUNFN2Qw?oc=5,0.3182,positive
‘You gotta Pay Or Show Them Anything?’: Man Goes To Tesla Showroom. Then He Gets A 48-Hour Demo - InsideEVs,2025-10-30 12:00:24,Google News - Company,https://news.google.com/rss/articles/CBMia0FVX3lxTE54WjBwd19lS3A1bU50c3EyYi1TS3RWem9wblptQXF0OW81aEk4NU1BNDd1WndVdFFBb1l3Umx6blBxQmxKU3A0dUg1RU9hZEhzbXRvbEU0anM1RkZFdGRKWnVfNDBhSlVhZU00?oc=5,-0.1027,negative
‘Doesn’t Come With Any Mud Flaps’: Man Buys Tesla. Then The Weather Gets Bad - InsideEVs,2025-10-30 11:59:38,Google News - Company,https://news.google.com/rss/articles/CBMicEFVX3lxTE5FcmdhOUdqZFFxdzRUaXZHVjVUS3hBRmF5bkk2eWNYR2hHWDFuUHJDY2ZQY25GMWtDcXM5OTdYcFNOZ2lDTk9VVVl1anltSTBadk5MdnR6SWltY2FHeU9CVUR5VVVDRTVXd3BKempXRV8?oc=5,-0.5423,negative
Tesla Stock Is Down. Don't Blame Cybertruck Recalls. -- Barrons.com - 富途牛牛,2025-10-30 11:59:14,Google News - Stock,https://news.google.com/rss/articles/CBMipAFBVV95cUxPemJZWklqbFBqcTJlbnR5U1lwRDE3QUtOUzdBd2MtSUxvVHowZXRNUW9tVWEyTkdhOGktMENjV3dkSDFtM005V0NKdUg2anJtX2pHbkdSb2JXcFN6Yl9SRFcwY2gtd1lKbFp5Zmt4ZEVQdmxFQnhiZE5qZDREX1ZoR3pxeWktYXBXeEVBTE51NmpNNHJDWVRoNzNyWkc3Z2Z4U01aNQ?oc=5,0.2584,positive
Tesla (NASDAQ: TSLA) Stock Price Prediction and Forecast 2025-2030 (Oct 30) - 24/7 Wall St.,2025-10-30 11:55:09,Google News - Symbol,https://news.google.com/rss/articles/CBMijAFBVV95cUxOMDNTWU9LcmdVMnJIRFRiQU8yTy1kR3ZiYUVxNjRaZzZYdzRrTEJfb3JWSWdkWE1ZQ0NEeHl6SHNIMFc1QmNlSzAySzBaTjBzVmsxZGx1VDhTaVRQZ0xZYklYWVh1RDZPRVY5a1JxaXAxRkhLTXZPa3lRMkc5QVlBUmhrQkdGT0dWTXZNaQ?oc=5,0.0,neutral
Tesla Autopilot and TACC Are Not Available in Early Versions FSD V14: Is Autopilot Merging With FSD? [Updated] - Not a Tesla App,2025-10-30 11:33:00,Google News - Company,https://news.google.com/rss/articles/CBMivwFBVV95cUxPdlR6cjBUUTJBQ1pQSkJ0bkZTOGs5eExJOTk2aHQzcG9WeHdMSEprU19CRXFQdHpCTEdPS25wODl2ZXV3Y3NSN0ZSajB4ZzF3SURUUWlTZ0tGNXVXekRPZndBM08tYk9fOVlYMnFXTmZnQWxqUnlidFo3TzREanNQdXVCYnZ5LWdRTmMzVDYzYTlPWnhaTFRkRV9xOERrdXQ0enk2aUFDUHcxRTZtLVZ3Q1VtZERRd3VXMjg0c3YyWQ?oc=5,0.0,neutral
It's 'Going to Be Like a Shockwave' When Tesla's AI Innovations Hit. Should You Buy TSLA Stock First? - Barchart.com,2025-10-30 11:30:02,Google News - Symbol,https://news.google.com/rss/articles/CBMi2gFBVV95cUxQRVp2RjFsd2pOaS1kWjdlZXVYbTJubjU4UGNDNl80R1c5NE9vRWllMUsxVWJJb0FRSlFtRXFsR05uX3RuWjBscXdlUldHa2NDcEtBZ3FwUURLQlM4THZFbnA1WjdUbHRVWEd0SzF5VzdxY0x4YkxtTTcxWGpFM3ZkNnVyZGNJU2s2cXhaS0ZlVnBxbDJZOTBKTEJ4UkExd3VWRk9rWHJSX3d6clhfVVVKME5IR05QSUcwVmt4Zy1WLWUtYlZwMGRHYVBVNVZaSzR0OURwWW8xTmpMQQ?oc=5,0.3612,positive
"Atria Investments Inc Has $36.56 Million Stock Holdings in Tesla, Inc. $TSLA - MarketBeat",2025-10-30 11:28:22,Google News - Symbol,https://news.google.com/rss/articles/CBMizAFBVV95cUxQVmduR282S1ZIcjgwc3EwT0hmRU1PNnNmTUwxTXIzWlltcVFRNldTZGI3RS1Zc2MycmRveHlzSXR1S3Flc2djLXhKaG92dVBkbTRvd19RcElhdHdpVXVZSXRJS1hka1hoclNmaWJJeWdibncxRmJOXzF5Vnl1cmRfZVN0NVdpRF9pS25JWElndExlUE50UklzRDJRV0tjeVBaNGdlcGRRZ0hHVEtTSXhQYnpBUW8wWGR1ZzhfR1pKcERlYnhEZ2RBT2NWWWI?oc=5,0.0,neutral
"Tesla, Inc. $TSLA is Amalgamated Bank's 8th Largest Position - MarketBeat",2025-10-30 11:28:20,Google News - Symbol,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQSmdrNVNWTkFvQUd0QzZzTU1IV0JneFFtZ0VnY1dVZklsRm9oRm01MnctSHdqUk5HVE93Q0Z3dHRkYXNKS3ZuZF96OGhhekhlaFJxbnNEMXZLdC1yRTZJeFNuYkVObjkteWNEOFQyZlJzVW1pN3p3YnZENnF3T1ZRT3pLRkVPdGdQamFCcHFITGo3b0d1TUZWVVhBMUN2aVgtYlE1N0o0RFlqamlZbTZQSzdseEZKbUc4?oc=5,0.0,neutral
"Savvy Advisors Inc. Raises Stake in Tesla, Inc. $TSLA - MarketBeat",2025-10-30 11:28:18,Google News - Symbol,https://news.google.com/rss/articles/CBMirwFBVV95cUxPQmRfbDVCSFVCcThvNHpRSUNWVk1VdEh3OFdBMkFoMWw3Z1NfSlRPZjI3QnF4amVHTlhQQTdxNVJFa2h3aFVGVWg3OUdoQ3BFWF81aVM1R3V4XzNySU1MNDY3X3YwTzliT2g1d0hUbzRuc1drTHlxbENWZnhVOEV1N21FNDVMSGtWVDdCbUpSdjFoZXJ6N3dSRnpvQ0YtSlVGYkhrUy1aYkdFbldtaHgw?oc=5,0.0,neutral
Why is Israel rushing to approve Tesla’s self-driving tech? - calcalistech.com,2025-10-30 11:17:00,Google News - Company,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1hNmpraUNQVjNYbE1EMHREeHhHWkxsbXRGT1ZaQnVkZTB2VHpmb2plX0ExaF92aXBVMVE3bEFzaHNJRUkxMXExTkkzQk9qWFZtdFBfaWdTRlhiSDZVelNQYmFQQWI0Vm8?oc=5,0.0,neutral
"FRG Family Wealth Advisors LLC Raises Stake in Tesla, Inc. $TSLA - MarketBeat",2025-10-30 11:10:19,Google News - Symbol,https://news.google.com/rss/articles/CBMivwFBVV95cUxNOUxHQVE2cFVrcUY2UklkTFl4dWRSZ2ZjWG45NV82Y2M4aDJSOGVka0cyN216Y3BnNnZ4c3FVUm02XzRvWGFDdGlFLXA5clgzd192eV9HeWIwUHBhNEFIbS1pUXViTkFGaGkxR0o2Y3NaNzB0WFJNbGdvVm5PaFcyX3lMWmxxQ29xTGt3LWQ2NjNBeW5nMzd2dVFma2l4a25IalBOTWNlZjR0ckZ3c1VqTU9oNUN6cndnWktfWC1iQQ?oc=5,0.4939,positive
"Noesis Capital Mangement Corp Has $7.42 Million Position in Tesla, Inc. $TSLA - MarketBeat",2025-10-30 11:10:18,Google News - Symbol,https://news.google.com/rss/articles/CBMizgFBVV95cUxQMWdZalQ1VWRmUzFVX3FZMlJCZE1BcjVKU3JLU2ViRE5BTk9tMXp5cHlFT1RTWGlweHNTX2JiY21QRWU2SUZRUFFBa3l6V29ZbXZ6WklDZWp2dllZMUl5V0FSSXlkRE5BZ1I3SFJCSm02N19wVW9SZ3NRcW11aGtOZ1hkaFdLRUJmVkxlWV9CN04ySFYydjNZV2tyWVRweHZadEdncmljcjFnSEw1RVZTajJpMThPaW5MZEpiRVFsVkxnS1BIZWhqU1RCT3NaUQ?oc=5,0.0,neutral
"Retirement Systems of Alabama Cuts Stock Position in Tesla, Inc. $TSLA - MarketBeat",2025-10-30 11:10:17,Google News - Symbol,https://news.google.com/rss/articles/CBMixwFBVV95cUxOMXZBWUpadVVXLTZaMWk3WGlYVFdOS1NFSzBtLU8tRE9ETXFaZ043bS16eUk3RXN1RXY2VlRqbUhqMVhvdHJUYWRvMWFBaVpmNDdGb1N5Y0k3bVJQQjB0NXpQaU9ZOXBNbjFqWnVaZ0Q4cFlrNjNyR1l4bXZ0OUtFei1jZ3Z5djZxQlluR211bE5jMnliLWtHcUljLVE3LVRjbkZ4Y196elduRVQ1bFNveGxSM2JiX0NYejUxWmNVV2VtNllqNkRR?oc=5,-0.296,negative
Tesla ‘Robotaxis’ Have Crashed Four Times Despite Safety Monitors Onboard: TDS - The Drive,2025-10-30 11:10:00,Google News - Company,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPWWhmTGxJbktpUlFKa1lBbmR3Yk5FU1dEZzZITVBLM2hMa1ZjY05SSERMN1MwWHpaSS1ELUdrVWZSZEhHOEpxaF9HZzNXUm5jT3pvczgweS1KUmhnT3pLNnlta1JlVkhVZ05nNzRMNlJNdldibWl4eEdqVFFqbVREczFqNVlHWEdxZXhYU0pUUUFPNk9VUkE5MGliNko2UXY0Q01fUTBWeWY?oc=5,-0.3252,negative
"Tesla recalls 6,197 Cybertrucks, about 10% of all sold, for using the wrong glue - Electrek",2025-10-30 11:08:00,Google News - Company,https://news.google.com/rss/articles/CBMimgFBVV95cUxNc2dKV0NTcjBwLTVTTVhzSWlwTkQwNnN3NHViQ3c0ZzN0UHZlUk4yR3BsemNjN0JNQlZLZ0dZeUVyOXBUNXo1R0Q3RnpWb29wRlhaMTNJR3JDeFgzOUxseW1NdFdRUkVURkNwd21ZZmk2U0IyenNiVzEzU1N5OVpSdVB1VUZtdGRJYlpuSHBKV0JrZkZoZEN1MmRn?oc=5,-0.4767,negative
‘Take Over Immediately’: Man Updates His Tesla. Then He Puts It Into ‘Mad Max’ Mode - InsideEVs,2025-10-30 11:00:00,Google News - Company,https://news.google.com/rss/articles/CBMiY0FVX3lxTE9obUExbUUwc1R6LWkyY2JXVHJqTGNiV05BWndpcmpiNnQ2clJENFlQWVVjTHE1a2FzVlJ1WEFqYTN1cV9TWXFUMjFwNFQ2ZGZ4bThSaWhicEpJeVBfWnpWcDZDdw?oc=5,0.0,neutral
"Premier Path Wealth Partners LLC Acquires 1,319 Shares of Tesla, Inc. $TSLA - MarketBeat",2025-10-30 10:42:19,Google News - Symbol,https://news.google.com/rss/articles/CBMizAFBVV95cUxNVHlad01FX0tkcUVoSkI4Z0g1cE1QM0xIVlZWcFdqMGwxcXh4b2ZEUHpoT1E4V3ZvTVpFZUdfMEdZYnc0RzE3SEJvbjlrNjc4d0gtemhkN3F6Qmc3MGpfQ1o1UVZibG9kTG9nbkF3aWlET2t6UjcxX3RNMTNpRktUVmVIdndXdzk2c1BJVGhkSHBfQ3N2N0ZoR2k2RXlzaDVVdWs5NEVpbXpjclVpejZMOWlvZEtIOXhRLWtMdzU5bDRsWWlwRUZFN1pnQjY?oc=5,0.6597,positive
"Assetmark Inc. Boosts Holdings in Tesla, Inc. $TSLA - MarketBeat",2025-10-30 10:42:19,Google News - Symbol,https://news.google.com/rss/articles/CBMirAFBVV95cUxPMEViNW1YbVFDdThCWkdsRE14aHk0eE94R05EVkFyYmZCcXJGNmoyY1lMMFF5MDRuSTAxNmdFaElMRmZQMXAzV1NVQkM2eDY2MkU2NTY2R1hkVi0wSE9DZ3dhSTluR2JzQ1h6djdwZEZDYktWcnRRX3BTM2J1a2VmQ3ZPdW9pcURIb0E5NmwxWW5WNWdRMGNWbWtOR0Fma3FYeHpiZ0ItaUEzazho?oc=5,0.3182,positive
"Spire Wealth Management Sells 9,819 Shares of Tesla, Inc. $TSLA - MarketBeat",2025-10-30 10:32:05,Google News - Symbol,https://news.google.com/rss/articles/CBMivAFBVV95cUxOVmhkbTkxbkFfS2QyZVB3SDdKVkFVRGV6dC16bWJzLWU5RU5wNkJxQ3lhWW9vRDFNOEFJSzRES3dUWVRRN2NudmZEUnBXbzhaTDA1djZqNGNOa2RDaENmWFprYUFTNDZoS1laMTcwWkJJM3JyUklhZ3h2RDZjZTg2OUlvOFdUX1pqQ2J3bXdfOV9nSnNTSDkyZ203ckRSR2ZaWlh0V1M1VVZiNnBPWU1JcEJiU2V2MDdwcXBmVg?oc=5,0.6597,positive
TSLA Stock Quote Price and Forecast - CNN,2025-10-30 10:18:45,Google News - Company,https://news.google.com/rss/articles/CBMiUEFVX3lxTE9qejEtbzhHOHJnMXJRWUVEbUxyUFF0RnJuNEtEN0U4Mk4wTlIycHNTejNyYTJYQlRDMFRCMllMcGJtNV81S0RNME9IZFBSZkRJ?oc=5,0.0,neutral
"Tesla (TSLA) Is No Longer A Car Company, Asserts Jim Cramer - Yahoo Finance",2025-10-30 08:57:19,Google News - Symbol,https://news.google.com/rss/articles/CBMiekFVX3lxTE82YXZhdDhLZy1VbGV3TzhTWHRVQjN2UWNFX3FTOE5sWVdyR1d2ZjRVVWpGUmlvWXh6dVExX3pEdF9BVDJOZm5SdzBWUWRCUWYyS2tBUmhVdEZhQXIteGVOWHplX0MzUG1uWXRIdnUzSExia05GUnNHTVR3?oc=5,-0.296,negative
"TSLA Stock Bummer! Tesla Recalls over 6,000 Cybertrucks for Light Bar Glitch - TipRanks",2025-10-30 08:43:29,Google News - Symbol,https://news.google.com/rss/articles/CBMipwFBVV95cUxPVjE2bGNlSVMxQkU5M3lQMFRzTDhaRVQ1RFZFUkxVclBPUVVvQ0dFUUtqdmNxd2IwckFVQUpCU2YtY1ozcnU0bEY4VXFsOVZmRUFVT0VJa2NOWkl4Sk5QWUxuOENHMFpPSWI5alFKMGZuaDhVSWoyZlVxaEpCWHZDQ2xDZXRaNlZ5a1BrRUFrZUw0N1lrcGd0NHAyVVozVjkyODlBSl93TQ?oc=5,-0.4389,negative
"Move Over, Tesla! There's a New No. 1 Stock for Robinhood's Retail Investors. - The Globe and Mail",2025-10-30 07:51:00,Google News - Stock,https://news.google.com/rss/articles/CBMi7gFBVV95cUxPUzlDTThKRkh3bjAzYTY2N2tqb0VKVEhrc3VnSDBXaUdFcmpnQXNaN0hSOThXcE1ZWVdiMWdvNy1PT3NGSENtX1c3d2RjQnlYMnEwTnVpSWhrMDdqVW0tNnB5dDJXZzFobUFVT21Sa2czUFFreXFZRDlIM0Z6MXNmRkJfdThQbE1GRFJjT0l1Vi15U0J4c1dKaXdCLXBudWI5STlTTWtFUHJqQTNnMW5fbUlVUm43X0s3Y3NlM2g4VFdxd2ZCNXdIMzBEWWZVNUFmTXZrV3FaNWNRUU1QNG53SGZleHF0TUM2czFNS21R?oc=5,-0.3595,negative
"Move Over, Tesla! There's a New No. 1 Stock for Robinhood's Retail Investors. - The Motley Fool",2025-10-30 07:51:00,Google News - Company,https://news.google.com/rss/articles/CBMilAFBVV95cUxQcnFBS3BLSHhybXg4UUpTZFBtMDNTSmxycTNJRTZPX3QyNmZIdlpTTWV2U1M0TFlVMXZCSC1QR3RsS2ptUlIyYkcza3AxLTduYkd6WkIzZ1o0NmtoSWdvOE84WEd5Si1SWFlJdUVDUWw0U0dRX3NvSkJrSmdROFdsQTVuNWIwYWVzZC1rbHpLaVBvd1hk?oc=5,-0.6588,negative
Tesla plans Cybercab's Asia-Pacific debut in Shanghai at November expo - Reuters,2025-10-30 07:32:31,Google News - Company,https://news.google.com/rss/articles/CBMipwFBVV95cUxQb01kZm11YWxSU1NEa2dkazliaEFvNWxzTERxYnh3V2phTXZxb3Z2bElKM3Q1Mm9ORVRVQnlZejFESnRUZ1lfTko4ZTJIZnJTVFNMZWNGNmZUSVZteklDcllVWmxkQk96ZTZqX3BIdjk5ZkNPQVhDSUNndC1mNlpjVGVmS1VPdkVMdUlrZDE0N0xDUG04M3FMWndremJkVnpXODFxMWdNNA?oc=5,0.0,neutral
"Tesla recalls nearly 6,200 Cybertrucks in US due to off-road light bar issue, NHTSA says - Reuters",2025-10-30 07:28:46,Google News - Company,https://news.google.com/rss/articles/CBMi3wFBVV95cUxNVTRpQW5OeDJQSWJrSnhtYy1BNUlwaEctQUJ5czFPbzBYcXFJdlZfdnhlVk00ekdqR1pnWTZadzdZeWFqNDhtd1ZFOGZWdWk0WVBxQUtvRDF5RUV3VnFIeXRjLWpWSi0wTUpmZUplT0U1WTlJM0pXdDdPREEwVUhOQkZnYW9hbWF5TGhUWFlfMkdCSm5nTXYwdms3VVFhVGlhdlp2ekktY3BTbExua3I4WlJCODFkSGwtd2lHc2pFbE56N0FTLUQ4UHFRWVZPQjZpSkNyVF8xbFo2Ti1qQkJF?oc=5,0.0,neutral
What Could Send Tesla Stock Soaring - Trefis,2025-10-30 05:37:01,Google News - Symbol,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQMFRYbF9oUW1RQ2FYWmNueHA3VkpqZFA3eUd2YTJuX1huTHhSaHM4WnJ3MlJ1RDJKU2J3MnUtdjhGZUplc2VSTkVuNHdyNl9QdmdzdDZiT3BUMHJyY2UzVV9pMVpZYWFRRkpzcGo5NlNiX3VzWk1td3M5bkhHY3Q1bTh0cHUyMElNMmlNRHBSSEViSXppaUxYVnlkdmVuakZKS2c5cm53dmQ?oc=5,0.0,neutral
"I Drove a Tesla Cybertruck for the Day and I Honestly Think It’s Just an Oversized Go Kart With a Tiny Steering Wheel, Poor Visibility, and Not as Fast as You Expect From a Tesla - Torque News",2025-10-30 01:28:12,Google News - Company,https://news.google.com/rss/articles/CBMiwAFBVV95cUxObF83ZmY2ZEhyaS1LWS1WbGRwQ1Q1aE1EMVdUZ1BhRkNXOWRhcGhRQ2lCaHR4SEcxRGxBUUdOM3lpT0hCWmk4ajEyekZLbEJ1X1cwNGpBR09NbWNnc2dvV0NTdEVmNnhBcWNnbXZxSFVidUpnand6UmtnOUQ2Z0prUVB4ZlVoMkpJQTRpRzlfTlBoYmQ1bEl2Q09iQjhCaXQySUhOaG1xZ3pfUHJ2MjVuM0cxUk9BVlRDMXVRblpyLXo?oc=5,-0.0258,neutral
Tesla Cybercab spotted testing on public roads for the first time - Teslarati,2025-10-29 23:23:40,Google News - Company,https://news.google.com/rss/articles/CBMifkFVX3lxTFAtb3lJQVpOYXBhUmVfelFQY3FWT0hPbEt1NXZFQVEwVGRTRjFTVnFSeHRqYzhCb3FoT1Z3RklEenBlVjNXemptT0VBOU1SREhZNUZYZ25XVFdqRTJlc2lhSnEzY1ZicVhoMURZUVY1UmQ5ZEpGWDdna0RfTVhDQQ?oc=5,0.0,neutral
The Guy Who Ran Stellantis Thinks Tesla Might Not Exist In 10 Years - Carscoops,2025-10-29 22:27:08,Google News - Company,https://news.google.com/rss/articles/CBMipAFBVV95cUxOaENiaFozMGZxRTBpb25YMnBaLXFJYm1RSmRMTUpyQi10dDBMWnBkNGVtbUZNaHN1enRxZnhhczB0dzhqN0tjZV80QkNHMkRjbzNpd3NCVVJOeDh2blFGTUJNQzJ3S09DXzV4c0hyTXdCalZoTjlIdklrMzlxQW9IbTlPc2pFcWN1VHFrLVJReEhGcHAxZVJDY0UyRFlKUnh3X1BTTQ?oc=5,0.0,neutral
Tesla ‘Robotaxis’ keep crashing despite ‘safety monitors’ - Electrek,2025-10-29 21:56:00,Google News - Company,https://news.google.com/rss/articles/CBMijgFBVV95cUxOVEhxTVZIV1lzOE9nQmZtNnkyUm1JMkNiRVVhYjdfbEpTVWNOZDViazFsY3JVVTZFOVdocFZ4bUx5aFVZY3F6VHpUVU1aMnRJaTJqNGItdHhQakFWX2d5UnA2NXNCOU05aXQ2QXRjSHk4cXRsT1JYSHZNd3NVYW9ONDVUb1VMY3JISFcxWTRB?oc=5,0.0,neutral
"Earnings live: Meta stock tumbles, Microsoft slides, and Alphabet rises as Big Tech earnings pour in - Yahoo Finance",2025-10-29 20:33:56,Google News - Stock,https://news.google.com/rss/articles/CBMi7AFBVV95cUxQcG1NZnBfNlVlRDQtUHlwSHRMTHY0eTRic0ZsbXU2UkJuaE5VRDlIRk9VeFRQajNWZmR2ckJjdk1NVWdHODVWeWpkR2NIVVYzSjllRTFpSFRPWnZreTZObWhkeFZ3ak9Fa1ZwbE9BbW9OVUtHTGl6TXJ0eEpJRHpPR0p5YWVfbGhOaHlIMlFoYlFOc1FYOHVuX1huUWdLYTBHZ3huZ3AxS21YelNlTTVTSElwOHoyendXbHpqMlJyWkRpbmRXTjhfN2dkSE53T2o2N0FiODhOeDZrU1g3bUFTSEZqLUlMbk5VVU5TVg?oc=5,0.0,neutral
"Tesla Cybertruck Police Cars Are Here, And Of Course They're Going To Vegas First - InsideEVs",2025-10-29 20:28:00,Google News - Company,https://news.google.com/rss/articles/CBMifkFVX3lxTFA4b0pYMEkwUldhQ1FxVTNCUk9RUkpYVmFaelFvOUZMZEJJU21QYUtoMXI2RmtlRlBDWGpoUlZkZF96UTBpNmFGZEQ5X01DMzJxVmozTDR4ME5jSXVYWDJLQ050Ykpmelp6NWdkZHA2SUZOb2s5NFVmYkJIeHRkQQ?oc=5,0.0,neutral
Tesla Stock Is Close to a Record High. What Will Get It There. - Barron's,2025-10-29 20:12:00,Google News - Company,https://news.google.com/rss/articles/CBMigANBVV95cUxNTlItUmJFNjZBM0JUT2ZiVXZiZHJoY2NWVzFjZ0IxTDc4OUdxeUFydFVScnhQVEdKU0hNYTRLbEtFU0djTDhRSzFydlhHMFVzVGdOSDhGY1JwLVhNWExBUGR0bjNkNUctVnJ4Z2ZtNDRCYTU5Z0t4ZHpZV2hGdjFzeEFnRVU4VTBXNkFiRm8tOGVkMk9rN2Q3ZFhuWFBvTFFBWHMzMXBGcGxKZ2kxWURUemlZeUFEeEUzcFllYVlSb1FjRWQwNjBSN0tkOVhHWTBaTVZXQW1nb1p5VlRjMWdHWVYzaDNPbjJHdlBCYUdBU05fUnFjaDN6aHM2andhYk1jb194XzZpT3hPOHI2UDQ2NkVfd25ra3pvTWIwTXBFaXEweGR6a29mUmd3SzBXX0x0VmxXalZURDd5R1ZNMFBwMnlCNUxUS3RITUgxck5EUkR6MjdDcFM1amV3N2RFTzFqZDQteWlRVXpFQWltbGp1LVZLQWZzTjN3ZVUxN2xXYVE?oc=5,0.0,neutral
Tesla Stock: The Bulls Are Winning…For Now - MarketBeat,2025-10-29 20:07:44,Google News - Symbol,https://news.google.com/rss/articles/CBMihgFBVV95cUxPbVYybnF4MDA4QVlDM2hQbk9kS3VtRHlHVjI5THYyU3hDWHN3ZG1xNmpoTTBwd0w1OS14ZVEwdHNKUjJiN2FqckE5T0JVR2txQzlBVHh1QkhLdVdmX1Y1Q01iOHpMOVBIa29OQ0Y5LXBPa0hWdjg5ZWFHRF9FazVsbHJXNVBBZw?oc=5,0.0,neutral
"Tesla Adds Steering Wheel to Cybercab, Stock Ticks Higher - Yahoo Finance",2025-10-29 18:55:45,Google News - Stock,https://news.google.com/rss/articles/CBMihwFBVV95cUxQbDl4NzdaYURSNV9sX3g5czhYQUZHeWlGXzAxVF9YYmtZTjFiS2dHRXg1ZE41NTJjRE1QMkxXQVlYNmJ5N0ozdTNHQmp6Uk5yNmQ2U0NxMWhWMmpuWEJGd0FIUFY4Yk5xQ0lPS2JqRHBrb1VweEZFWm1MWnd3UFViU3ZUMzlteHc?oc=5,0.0,neutral
TSLA: Tesla Board Eyes Internal CEOs as Musk Raises Exit Pressure - Yahoo Finance,2025-10-29 18:27:06,Google News - Symbol,https://news.google.com/rss/articles/CBMiggFBVV95cUxPQ2c2Y1FWNk5wMDNtUGp6NmdkSDljdW03QXUxT1V4R2RsZWYyeG1xVzdNZ2JPNk5acVU1T3M1OGttSzVhVE84US10RVVOVDA1RHc4R3FXUDFHOElOY2pmZkl5c2pKMWtvbUNKaHVHWHRicGNVcWNhT3JFSTNhekhweWhB?oc=5,-0.296,negative
I asked ChatGPT how much Tesla stock could be worth in 1 year! Here’s what it said… - Yahoo! Finance UK,2025-10-29 17:53:00,Google News - Stock,https://news.google.com/rss/articles/CBMihgFBVV95cUxNLUZueGtRVW5nR2hPaEVnVTlHQjZaOUl3aXloQlBYRk1VN2d5SV92TnRnNVJobS0zdEg1d19wNUJtTEY2VDQxRFd6WHRNU3VJSFVfdkhPaGxzYkRpRVE5WXlVb1BfLW9UTmFvVkN0WjkwSHFoR29Pak9sX3JaZUo2OUVxZ3c2UQ?oc=5,0.3578,positive
